frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,label
12,0.0,0.0,0.0,0.0,0.0,0.0,74.71479034423828,76.1877212524414,82.31500244140625,75.66838836669922,71.8179702758789,83.70475769042969,87.10021209716797,82.90643310546875,69.04817199707031,93.26436614990234,92.14320373535156,92.34248352050781,71.14887237548828,92.73580932617188,89.16959381103516,92.94500732421875,75.4084701538086,105.28889465332031,85.45626831054688,105.0006332397461,75.99600219726562,122.57514190673828,85.60916900634766,122.47334289550781,76.74930572509766,138.8829803466797,84.61585998535156,138.34555053710938,0
13,0.0,0.0,0.0,0.0,0.0,0.0,74.5944595336914,76.1861801147461,82.09646606445312,75.65596008300781,71.74009704589844,83.7275390625,86.75492858886719,83.02078247070312,69.01161193847656,93.18954467773438,91.36747741699219,92.76300811767578,71.41156005859375,92.48432922363281,88.50778198242188,93.6766357421875,75.23607635498047,105.1019058227539,85.15487670898438,104.85003662109375,75.9543685913086,122.18817138671875,85.48233795166016,122.11280822753906,76.64830780029297,138.46559143066406,84.59031677246094,137.94119262695312,0
14,0.0,0.0,0.0,0.0,0.0,0.0,74.59827423095703,76.2044677734375,82.21815490722656,75.73631286621094,71.49612426757812,83.7248764038086,86.80882263183594,83.09671783447266,68.82173919677734,93.33088684082031,91.25300598144531,93.05648040771484,71.54531860351562,93.04298400878906,88.27435302734375,94.45389556884766,75.13153839111328,105.24820709228516,85.3013687133789,105.03577423095703,75.81986236572266,122.38986206054688,85.56321716308594,122.31101989746094,76.43123626708984,138.58999633789062,84.62359619140625,138.13861083984375,0
15,0.0,0.0,0.0,0.0,0.0,0.0,74.57138061523438,76.36189270019531,81.8406982421875,75.77601623535156,71.25355529785156,84.0987548828125,86.33516693115234,83.55499267578125,68.57042694091797,93.62136840820312,90.6509017944336,94.26371765136719,71.4099349975586,93.52824401855469,88.20158386230469,96.79337310791016,75.01420593261719,105.07881927490234,85.00989532470703,104.91912841796875,76.13593292236328,122.23297119140625,85.31741333007812,122.16468811035156,76.73548126220703,138.7683868408203,84.5201187133789,138.3404083251953,0
16,0.0,0.0,0.0,0.0,0.0,0.0,74.5121078491211,76.41294860839844,81.83875274658203,75.82379150390625,70.96349334716797,84.18831634521484,86.21562194824219,83.67688751220703,68.2848129272461,93.37039184570312,89.86474609375,94.26770782470703,71.39363861083984,93.2347640991211,87.99897003173828,96.95043182373047,74.9874267578125,105.12034606933594,85.14732360839844,104.97219848632812,76.2239761352539,122.02973937988281,85.33638000488281,121.89414978027344,76.41545104980469,138.8136444091797,84.26234436035156,138.38333129882812,0
17,0.0,0.0,0.0,0.0,0.0,0.0,74.41692352294922,76.51604461669922,81.63044738769531,75.91546630859375,71.02054595947266,84.26480102539062,86.03005981445312,83.7558822631836,68.34576416015625,93.44034576416016,89.506591796875,94.37081909179688,71.24604797363281,93.29483032226562,87.65221405029297,97.00203704833984,75.03800964355469,104.99996185302734,85.05010223388672,104.85006713867188,76.1429672241211,121.91511535644531,85.24177551269531,121.78848266601562,76.29338073730469,138.70018005371094,84.22171020507812,138.24415588378906,0
18,0.0,0.0,0.0,0.0,0.0,0.0,74.2291488647461,76.63812255859375,81.4299545288086,76.01374053955078,71.03907012939453,84.28855895996094,85.94974517822266,83.78568267822266,68.37149810791016,93.28704071044922,89.44134521484375,94.4110107421875,71.11820983886719,92.97550201416016,87.502685546875,97.17799377441406,75.07471466064453,104.95911407470703,85.01284790039062,104.79393768310547,76.14939880371094,121.69122314453125,85.1915283203125,121.55118560791016,76.31426239013672,138.52505493164062,84.16754913330078,138.00445556640625,0
19,0.0,0.0,0.0,0.0,0.0,0.0,74.35377502441406,76.48945617675781,81.66168975830078,75.88754272460938,70.80480194091797,84.20932006835938,86.02708435058594,83.61457824707031,68.15532684326172,93.21018981933594,89.85082244873047,93.73082733154297,71.33731842041016,92.53614044189453,88.02252197265625,95.489990234375,74.95352172851562,104.96533966064453,85.09832763671875,104.79686737060547,76.11152648925781,121.62571716308594,85.3004150390625,121.471435546875,76.2380599975586,138.41578674316406,84.24542999267578,137.9612579345703,0
20,0.0,0.0,0.0,0.0,0.0,0.0,74.31851196289062,76.68439483642578,81.46284484863281,76.1072769165039,70.75672912597656,84.40928649902344,85.63389587402344,83.80059814453125,68.20579528808594,93.58292388916016,89.36006164550781,93.8344497680664,71.40190124511719,93.1589584350586,87.76394653320312,95.40750122070312,74.87730407714844,105.00840759277344,84.83002471923828,104.86042022705078,76.0792465209961,121.54584503173828,85.25678253173828,121.41098022460938,76.14775848388672,138.14895629882812,84.31429290771484,137.73887634277344,0
21,0.0,0.0,0.0,0.0,0.0,0.0,74.17801666259766,76.82713317871094,81.22955322265625,76.22703552246094,70.61244201660156,84.5812759399414,85.36767578125,83.95298767089844,68.13050842285156,93.727783203125,89.10347747802734,94.02831268310547,71.43698120117188,93.32109069824219,87.69017028808594,95.7349853515625,74.82852172851562,105.05525207519531,84.71007537841797,104.90628051757812,76.0925064086914,121.5855941772461,85.24581909179688,121.4419937133789,76.1426010131836,138.148681640625,84.34417724609375,137.73179626464844,0
22,0.0,0.0,0.0,0.0,0.0,0.0,74.18805694580078,76.79670715332031,81.32416534423828,76.20167541503906,70.57091522216797,84.51029968261719,85.58216857910156,83.8514404296875,67.97282409667969,93.60423278808594,89.69768524169922,93.79853057861328,71.17266082763672,93.42958068847656,88.54776763916016,95.71923065185547,74.83747863769531,105.08110046386719,84.81886291503906,104.91080474853516,76.16780853271484,121.64875793457031,85.20510864257812,121.47590637207031,76.32808685302734,138.15968322753906,84.1820068359375,137.72166442871094,0
23,0.0,0.0,0.0,0.0,0.0,0.0,74.12274932861328,76.86870574951172,81.24659729003906,76.24391174316406,70.6294937133789,84.54434204101562,85.65360260009766,83.80471801757812,67.90396118164062,93.6101303100586,90.02033996582031,93.50877380371094,70.70431518554688,93.53458404541016,88.87078094482422,95.22843933105469,74.86980438232422,105.09691619873047,84.81195831298828,104.89408874511719,76.17713928222656,121.6768798828125,85.20507049560547,121.5033950805664,76.43388366699219,138.10752868652344,84.20797729492188,137.61965942382812,0
24,0.0,0.0,0.0,0.0,0.0,0.0,74.0115737915039,76.98182678222656,80.97396850585938,76.3756103515625,70.64358520507812,84.56082916259766,85.38095092773438,83.86678314208984,67.92361450195312,93.65252685546875,89.48004150390625,93.79133605957031,70.6895751953125,93.78398132324219,88.34541320800781,95.95152282714844,74.90876007080078,105.04517364501953,84.68214416503906,104.85588836669922,76.28693389892578,121.68302917480469,85.10262298583984,121.5087661743164,76.57777404785156,138.14419555664062,84.10968017578125,137.6370391845703,0
25,0.0,0.0,0.0,0.0,0.0,0.0,74.0758056640625,76.94540405273438,81.00968933105469,76.37210083007812,70.66356658935547,84.46041870117188,85.3173828125,83.7945327758789,67.9194564819336,93.69960021972656,89.49713897705078,93.80838012695312,70.81008911132812,93.7587890625,88.71011352539062,95.77822875976562,74.8717269897461,105.08824157714844,84.60066986083984,104.91798400878906,76.29078674316406,121.89794158935547,85.14008331298828,121.73243713378906,76.49819946289062,138.40919494628906,84.07884216308594,137.93264770507812,0
26,0.0,0.0,0.0,0.0,0.0,0.0,73.83587646484375,76.84136962890625,80.9061050415039,76.19819641113281,70.42571258544922,84.39464569091797,85.35713958740234,83.54804229736328,68.02826690673828,93.84956359863281,89.91252899169922,93.518798828125,71.1212158203125,94.11750793457031,89.03915405273438,95.58409881591797,74.87582397460938,105.06246185302734,84.78620910644531,104.82023620605469,76.35750579833984,122.032470703125,85.24966430664062,121.78926086425781,76.50992584228516,138.70339965820312,84.05562591552734,138.14877319335938,0
27,0.0,0.0,0.0,0.0,0.0,0.0,73.67854309082031,76.84146118164062,80.71357727050781,76.15045166015625,70.3670883178711,84.49485778808594,85.15478515625,83.52611541748047,68.20378875732422,94.10447692871094,89.85311889648438,93.32559967041016,71.18836975097656,94.32807922363281,89.07872772216797,94.91474151611328,74.88644409179688,105.06745147705078,84.70858001708984,104.79161071777344,76.35437774658203,122.04733276367188,85.28811645507812,121.78862762451172,76.45409393310547,138.6998291015625,84.13752746582031,138.1152801513672,0
28,0.0,0.0,0.0,0.0,0.0,0.0,73.48609161376953,76.57264709472656,80.77205657958984,76.00242614746094,70.64460754394531,84.04354858398438,85.46401977539062,83.14813995361328,68.71898651123047,94.01095581054688,90.38385772705078,93.15033721923828,71.153076171875,94.59627532958984,88.84991455078125,95.07426452636719,74.8745346069336,104.88142395019531,84.69955444335938,104.58489227294922,75.86854553222656,122.00252532958984,85.31465911865234,121.7953109741211,76.2074966430664,138.15902709960938,84.0909423828125,137.57838439941406,0
29,0.0,0.0,0.0,0.0,0.0,0.0,73.69815063476562,76.62818908691406,80.5135269165039,75.95895385742188,70.55241394042969,84.32501220703125,85.01412200927734,83.29671478271484,68.49807739257812,94.37423706054688,90.44395446777344,93.13674926757812,71.24839782714844,94.70386505126953,90.27772521972656,94.29872131347656,74.91407775878906,104.78589630126953,84.4393310546875,104.50148010253906,76.22714233398438,122.06915283203125,85.1236343383789,121.85880279541016,76.52448272705078,138.43853759765625,83.97671508789062,137.8724822998047,0
30,0.0,0.0,0.0,0.0,0.0,0.0,73.77787017822266,76.69515991210938,80.71578979492188,75.99198150634766,70.37986755371094,84.52287292480469,85.06362915039062,83.51602935791016,68.18132019042969,94.28651428222656,89.77400207519531,93.15446472167969,71.06678771972656,94.55029296875,89.34174346923828,94.19988250732422,74.85324096679688,104.9659652709961,84.5981674194336,104.70433044433594,76.25923919677734,122.0633544921875,85.28892517089844,121.84593200683594,76.37376403808594,138.80587768554688,84.25203704833984,138.2672119140625,0
31,0.0,0.0,0.0,0.0,0.0,0.0,73.89189147949219,75.9489517211914,81.328857421875,75.39908599853516,70.68492889404297,83.63623046875,85.80339050292969,82.65190887451172,68.52891540527344,93.93930053710938,91.14649200439453,92.37232971191406,71.18920135498047,94.32535552978516,90.82164001464844,93.15223693847656,74.95983123779297,104.82353210449219,84.93937683105469,104.53496551513672,75.78437042236328,122.12736511230469,85.6447525024414,121.9334945678711,75.83405303955078,138.31396484375,84.18416595458984,137.81884765625,0
32,0.0,0.0,0.0,0.0,0.0,0.0,73.79085540771484,75.85546875,81.2347412109375,75.27095031738281,70.68537139892578,83.54908752441406,85.75936126708984,82.50715637207031,68.5507583618164,93.94380187988281,90.99565887451172,92.26097869873047,71.09583282470703,94.4646224975586,90.68113708496094,93.11646270751953,74.89635467529297,104.75701904296875,84.85444641113281,104.4398193359375,75.75106811523438,122.15667724609375,85.65283203125,121.95010375976562,75.75093841552734,138.3861846923828,84.1817398071289,137.84860229492188,0
33,0.0,0.0,0.0,0.0,0.0,0.0,73.89958190917969,75.57969665527344,81.30049133300781,75.01237487792969,70.76285552978516,83.39812469482422,85.69463348388672,82.37741088867188,68.67010498046875,93.89877319335938,90.63133239746094,92.23180389404297,71.37838745117188,94.44857025146484,90.17868041992188,93.07533264160156,74.88410949707031,104.68307495117188,84.76661682128906,104.37896728515625,75.72183990478516,122.23069763183594,85.47447204589844,122.04270935058594,75.62162017822266,138.66856384277344,83.91820526123047,138.16615295410156,0
34,0.0,0.0,0.0,0.0,0.0,0.0,73.91938781738281,75.30536651611328,81.3590087890625,74.76520538330078,70.74649810791016,83.27275085449219,85.57936096191406,82.38590240478516,68.6658706665039,94.0099868774414,90.03819274902344,92.73946380615234,71.466796875,94.5448226928711,89.78131103515625,93.69210815429688,74.80238342285156,104.73925018310547,84.66241455078125,104.49600982666016,75.55936431884766,122.41004180908203,85.37787628173828,122.27806091308594,75.58253479003906,138.7879638671875,84.02811431884766,138.3563995361328,0
35,0.0,0.0,0.0,0.0,0.0,0.0,73.84575653076172,75.30247497558594,81.3043212890625,74.77981567382812,70.5848159790039,83.28191375732422,85.45283508300781,82.37872314453125,68.57219696044922,94.0185775756836,90.12101745605469,92.61353302001953,71.45664978027344,94.54517364501953,89.93351745605469,93.45785522460938,74.76837158203125,104.86389923095703,84.64639282226562,104.61538696289062,75.48050689697266,122.62567138671875,85.25160217285156,122.46402740478516,75.47909545898438,138.89462280273438,83.84286499023438,138.48651123046875,0
36,0.0,0.0,0.0,0.0,0.0,0.0,73.79154968261719,75.48286437988281,80.69868469238281,74.85258483886719,70.15911102294922,83.9956283569336,84.4249267578125,83.00405883789062,68.40797424316406,94.61238861083984,88.89259338378906,93.05425262451172,72.11237335205078,95.02717590332031,89.40390014648438,93.57632446289062,74.61592102050781,105.28621673583984,84.13639831542969,105.0786361694336,76.08518981933594,122.7301025390625,84.90758514404297,122.52495574951172,76.22608184814453,139.2620391845703,84.05054473876953,138.87460327148438,0
37,0.0,0.0,0.0,0.0,0.0,0.0,73.72998809814453,75.33311462402344,80.6097640991211,74.68678283691406,70.08978271484375,83.97714233398438,84.33486938476562,82.93607330322266,68.44181060791016,94.75137329101562,88.78812408447266,93.06299591064453,72.12360382080078,95.27806854248047,89.15946197509766,93.61451721191406,74.59777069091797,105.459716796875,84.1241226196289,105.2356948852539,76.04965209960938,123.10301208496094,84.9432601928711,122.88541412353516,76.2597885131836,139.71592712402344,84.19869995117188,139.3255615234375,0
38,0.0,0.0,0.0,0.0,0.0,0.0,73.69921875,75.22767639160156,80.67610931396484,74.56503295898438,70.0307846069336,83.9158706665039,84.49203491210938,82.82594299316406,68.42982482910156,94.71918487548828,89.31948852539062,92.8619384765625,72.26651000976562,95.1796646118164,90.03123474121094,93.2741470336914,74.59039306640625,105.54059600830078,84.2354507446289,105.30326080322266,76.1468734741211,123.15352630615234,85.1821060180664,122.9194107055664,76.28426361083984,139.68519592285156,84.32703399658203,139.26585388183594,0
39,0.0,0.0,0.0,0.0,0.0,0.0,73.52045440673828,75.37136840820312,80.48626708984375,74.65280151367188,69.98649597167969,84.01327514648438,84.46209716796875,82.83313751220703,68.39859008789062,94.74642944335938,89.37460327148438,92.82957458496094,72.17982482910156,95.05353546142578,90.18451690673828,93.2328109741211,74.63935089111328,105.56864929199219,84.28289031982422,105.28680419921875,76.26861572265625,123.11249542236328,85.32763671875,122.84112548828125,76.2516860961914,139.7373809814453,84.28156280517578,139.23355102539062,0
40,0.0,0.0,0.0,0.0,0.0,0.0,73.46929168701172,75.56651306152344,80.46106719970703,74.82723999023438,69.94902038574219,84.14077758789062,84.49051666259766,82.94551849365234,68.34437561035156,94.7422866821289,89.44514465332031,92.92707824707031,72.18206787109375,94.78687286376953,90.18782043457031,93.3083267211914,74.6674575805664,105.65357971191406,84.36905670166016,105.35783386230469,76.35175323486328,123.04661560058594,85.53199768066406,122.75316619873047,76.21458435058594,139.63330078125,84.40678405761719,139.09877014160156,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56048583984375,75.12565612792969,69.89701080322266,84.23599243164062,84.55805969238281,83.05360412597656,68.31718444824219,94.83086395263672,89.62297821044922,92.94783782958984,72.41377258300781,94.79267120361328,90.4914779663086,93.17003631591797,74.63465881347656,106.0009536743164,84.4573974609375,105.71760559082031,76.42830657958984,123.54399108886719,85.89306640625,123.24267578125,76.1678237915039,140.06716918945312,84.74673461914062,139.541259765625,0
42,0.0,0.0,0.0,0.0,0.0,0.0,73.56893157958984,75.52401733398438,80.44116973876953,74.86060333251953,70.14802551269531,83.79319763183594,84.56088256835938,82.65133666992188,68.5450668334961,94.893310546875,89.94422912597656,93.04601287841797,72.34423828125,94.45336151123047,91.08451843261719,92.81257629394531,74.824462890625,105.62989044189453,84.51846313476562,105.37051391601562,76.28182220458984,123.53050994873047,86.42475891113281,123.29056549072266,75.93224334716797,139.76512145996094,85.28548431396484,139.25157165527344,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.37830352783203,75.32069396972656,69.79467010498047,84.38761901855469,84.27693939208984,83.21221923828125,68.26055145263672,95.12179565429688,88.53903198242188,93.31011962890625,72.36214447021484,94.99578094482422,88.84932708740234,93.39225006103516,74.58047485351562,106.07124328613281,84.41456604003906,105.80042266845703,76.39441680908203,123.87855529785156,86.24754333496094,123.59742736816406,76.01953125,140.5155792236328,85.37711334228516,139.99656677246094,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.50601196289062,75.27062225341797,69.8952407836914,84.27002716064453,84.30916595458984,83.17912292480469,68.2046127319336,94.94990539550781,88.16064453125,93.3694076538086,72.34905242919922,94.90055084228516,88.20578002929688,93.61363220214844,74.55052947998047,105.94920349121094,84.32096862792969,105.7031021118164,76.29386901855469,123.8143081665039,85.77537536621094,123.56244659423828,75.90293884277344,140.62107849121094,84.70477294921875,140.14866638183594,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.40419006347656,75.27981567382812,69.88510131835938,84.21813201904297,84.20539093017578,83.08995056152344,68.29833984375,94.82679748535156,87.86034393310547,93.13218688964844,72.30567169189453,95.08844757080078,87.35420989990234,93.63985443115234,74.50472259521484,105.64366149902344,84.22926330566406,105.3719482421875,76.20099639892578,122.94117736816406,85.48909759521484,122.66669464111328,75.81351470947266,139.91883850097656,84.43009185791016,139.43125915527344,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.4130630493164,75.41159057617188,70.0226821899414,84.19850158691406,84.03494262695312,83.1918716430664,68.38204193115234,94.52327728271484,87.45852661132812,93.18321990966797,72.18821716308594,94.84063720703125,86.55549621582031,94.00721740722656,74.41390228271484,105.24995422363281,83.89874267578125,105.00736236572266,76.0037612915039,122.35845947265625,84.66510009765625,122.10713958740234,75.96049499511719,139.39715576171875,83.78048706054688,138.98379516601562,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.38481140136719,75.35200500488281,70.04608917236328,84.15107727050781,83.99493408203125,83.19071960449219,68.46562194824219,94.4773178100586,87.41974639892578,93.31710815429688,72.29732513427734,94.75495147705078,86.39988708496094,94.28942108154297,74.40202331542969,105.38772583007812,83.86009979248047,105.15432739257812,75.80866241455078,122.54426574707031,84.51216888427734,122.2972640991211,75.82052612304688,139.6129150390625,83.7187728881836,139.20880126953125,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3389663696289,75.41854858398438,70.01126861572266,84.23776245117188,83.93062591552734,83.20558166503906,68.4626235961914,94.65324401855469,87.4653549194336,93.18917846679688,72.3705825805664,94.90016174316406,86.55523681640625,93.85391235351562,74.45429992675781,105.42117309570312,83.88317108154297,105.16988372802734,75.8464126586914,122.69058990478516,84.4884262084961,122.4266586303711,75.86961364746094,139.82901000976562,83.68012237548828,139.41102600097656,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.35578918457031,75.31979370117188,70.06236267089844,84.23446655273438,83.98149871826172,83.2092056274414,68.38287353515625,94.64929962158203,87.44019317626953,93.29905700683594,72.05464935302734,95.1328125,86.48918914794922,94.31756591796875,74.54496765136719,105.37462615966797,83.95662689208984,105.12366485595703,75.92493438720703,122.58296203613281,84.54120635986328,122.32479858398438,75.98639678955078,139.65655517578125,83.75041198730469,139.239990234375,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.35450744628906,75.35954284667969,70.10333251953125,84.2184066772461,83.89401245117188,83.22726440429688,68.39546966552734,94.57940673828125,87.37693786621094,93.19754028320312,72.03486633300781,95.0121078491211,86.49954223632812,94.01597595214844,74.46717071533203,105.3073501586914,83.77577209472656,105.0711669921875,75.8149642944336,122.492919921875,84.2564468383789,122.25053405761719,75.97604370117188,139.5220489501953,83.51811981201172,139.1405487060547,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42170715332031,75.33712768554688,70.07455444335938,84.17076110839844,83.98539733886719,83.14836120605469,68.31172180175781,94.56175231933594,87.59593200683594,92.96226501464844,71.99169158935547,94.81369018554688,86.76217651367188,93.3368911743164,74.41702270507812,105.28047180175781,83.78881072998047,105.04113006591797,75.83158874511719,122.48928833007812,84.31047821044922,122.25255584716797,75.97134399414062,139.52549743652344,83.50775146484375,139.13868713378906,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.4481430053711,75.32325744628906,70.14472198486328,84.20584106445312,83.94476318359375,83.25457763671875,68.2090835571289,94.5953369140625,87.43191528320312,93.21842956542969,71.8770751953125,94.88801574707031,86.82036590576172,93.74646759033203,74.4570541381836,105.33475494384766,83.73240661621094,105.12554931640625,75.86199188232422,122.6192626953125,84.19705963134766,122.41371154785156,76.06069946289062,139.6480712890625,83.40050506591797,139.29454040527344,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.63380432128906,75.12605285644531,70.31558990478516,84.08284759521484,84.06126403808594,83.18941497802734,68.09172058105469,94.51799011230469,87.40670013427734,93.2734146118164,71.51508331298828,94.91973876953125,86.72479248046875,93.92334747314453,74.57421875,105.27178955078125,83.76812744140625,105.08192443847656,75.90535736083984,122.60350799560547,84.02017974853516,122.43087005615234,76.17139434814453,139.60438537597656,83.16453552246094,139.2870635986328,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.51358032226562,75.31172180175781,70.30671691894531,84.24650573730469,83.9181137084961,83.40744018554688,68.02779388427734,94.56806945800781,87.28308868408203,93.57707214355469,71.50433349609375,94.8535385131836,86.98640441894531,94.3459701538086,74.58850860595703,105.44586181640625,83.69818115234375,105.27811431884766,75.95819091796875,122.63164520263672,84.11363983154297,122.46773529052734,76.2183609008789,139.52272033691406,83.30906677246094,139.209716796875,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3362808227539,75.47834777832031,70.27873229980469,84.28850555419922,83.83072662353516,83.48527526855469,67.96173858642578,94.43507385253906,87.25887298583984,93.68037414550781,71.3093032836914,94.81868743896484,86.9805908203125,94.84724426269531,74.6169204711914,105.43367004394531,83.69581604003906,105.2676010131836,75.92767333984375,122.60588836669922,84.16097259521484,122.42839050292969,76.18457794189453,139.4709930419922,83.40011596679688,139.134521484375,0
