frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,label
35,0.0,0.0,0.0,0.0,0.0,0.0,38.61197280883789,195.10958862304688,0.0,0.0,36.75989532470703,206.19937133789062,59.32976150512695,203.5293731689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,0.0,0.0,0.0,0.0,0.0,0.0,38.60396957397461,195.12289428710938,0.0,0.0,36.7717399597168,206.2191162109375,59.35707092285156,203.5346221923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.88185119628906,171.67459106445312,25.207151412963867,184.9478302001953,42.08917236328125,184.326904296875,0.0,0.0,48.210853576660156,198.71849060058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.242454528808594,172.3861541748047,25.069551467895508,185.2605438232422,42.44268035888672,184.84719848632812,0.0,0.0,48.637367248535156,199.19903564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.97309494018555,171.82681274414062,25.224315643310547,185.0360107421875,42.163597106933594,184.46505737304688,0.0,0.0,48.313377380371094,198.8412628173828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.19843292236328,172.36383056640625,25.048603057861328,185.24449157714844,42.4152717590332,184.8157958984375,0.0,0.0,48.60939025878906,199.13282775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.22188186645508,172.32772827148438,25.058225631713867,185.242919921875,42.43382263183594,184.81546020507812,0.0,0.0,48.618629455566406,199.1227264404297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.59288024902344,162.7033233642578,34.483123779296875,174.82962036132812,51.963340759277344,175.06695556640625,33.83897018432617,189.9603729248047,56.05048370361328,191.49378967285156,0.0,0.0,0.0,0.0,39.378631591796875,205.03457641601562,51.78200912475586,205.32919311523438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.357730865478516,163.0611114501953,34.49323272705078,174.8134765625,51.848594665527344,175.10475158691406,33.57501220703125,189.80300903320312,56.1541748046875,191.1628875732422,0.0,0.0,0.0,0.0,39.239349365234375,204.9780731201172,51.63449478149414,205.28915405273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.333168029785156,163.0366973876953,34.49136734008789,174.79563903808594,51.839839935302734,175.0719757080078,33.613346099853516,189.8275909423828,56.182701110839844,191.1286163330078,0.0,0.0,0.0,0.0,39.23374557495117,204.9488983154297,51.62370300292969,205.25399780273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29924774169922,163.05970764160156,34.494590759277344,174.7923583984375,51.82123565673828,175.08055114746094,33.60177993774414,189.82061767578125,56.184783935546875,191.1310577392578,0.0,0.0,0.0,0.0,39.22257614135742,204.9555206298828,51.599857330322266,205.2637939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29954528808594,163.05975341796875,34.49464416503906,174.79263305664062,51.82106018066406,175.08114624023438,33.60182571411133,189.82159423828125,56.18366622924805,191.13328552246094,0.0,0.0,0.0,0.0,39.222862243652344,204.95533752441406,51.59992599487305,205.26377868652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9630126953125,162.28765869140625,45.219539642333984,173.38772583007812,62.4549674987793,175.09278869628906,0.0,0.0,67.9109115600586,192.54672241210938,0.0,0.0,74.02421569824219,204.19325256347656,48.667781829833984,203.83486938476562,60.36065673828125,204.916259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.44181823730469,162.19224548339844,45.30379104614258,173.4899139404297,62.628089904785156,175.15196228027344,0.0,0.0,67.79915618896484,192.7513427734375,0.0,0.0,73.83780670166016,204.36720275878906,48.66954040527344,203.90907287597656,60.444007873535156,204.9832305908203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.222137451171875,162.13905334472656,45.3140869140625,173.50965881347656,62.60569763183594,175.18960571289062,0.0,0.0,67.77460479736328,192.95870971679688,0.0,0.0,73.81542205810547,204.37644958496094,48.696022033691406,203.97169494628906,60.44034194946289,205.03285217285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19074249267578,162.156982421875,45.2572135925293,173.508056640625,62.569637298583984,175.1951141357422,0.0,0.0,67.78779602050781,192.92807006835938,0.0,0.0,73.81243896484375,204.358642578125,48.62568664550781,203.93997192382812,60.38331604003906,205.00921630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51,83.14682006835938,156.2681884765625,0.0,0.0,82.66062927246094,154.67149353027344,0.0,0.0,80.31876373291016,156.38682556152344,66.77810668945312,164.7139129638672,79.59867858886719,167.88035583496094,61.551998138427734,177.99911499023438,83.7286148071289,183.0591583251953,63.13568115234375,188.18972778320312,89.31748962402344,192.75894165039062,65.95836639404297,192.46458435058594,76.61322021484375,193.74057006835938,63.83949279785156,202.737060546875,88.47364044189453,201.81234741210938,0.0,0.0,0.0,0.0,0
52,83.12223815917969,156.26641845703125,0.0,0.0,82.67047119140625,154.6476593017578,0.0,0.0,80.40270233154297,156.32986450195312,66.80081176757812,164.69337463378906,79.58334350585938,167.8621826171875,61.57379913330078,178.14495849609375,83.57308197021484,183.23399353027344,63.17633819580078,188.38876342773438,89.35757446289062,193.070556640625,65.96276092529297,192.70925903320312,76.57367706298828,193.98403930664062,0.0,0.0,88.4398193359375,202.02406311035156,0.0,0.0,0.0,0.0,0
53,83.08847045898438,156.23971557617188,0.0,0.0,82.64518737792969,154.62063598632812,0.0,0.0,80.41924285888672,156.31410217285156,66.80176544189453,164.70480346679688,79.59902954101562,167.85891723632812,61.58671188354492,178.1580352783203,83.58819580078125,183.2318572998047,63.16099166870117,188.4049072265625,89.32920837402344,193.04953002929688,65.96804809570312,192.7100067138672,76.5919189453125,193.97503662109375,0.0,0.0,88.4231948852539,202.031982421875,0.0,0.0,0.0,0.0,0
54,83.09612274169922,156.23606872558594,0.0,0.0,82.645751953125,154.6165313720703,0.0,0.0,80.39662170410156,156.3072509765625,66.79975891113281,164.70399475097656,79.5888671875,167.85516357421875,61.58384704589844,178.15936279296875,83.58773803710938,183.2230987548828,63.15765380859375,188.40374755859375,89.31360626220703,193.03924560546875,65.97898864746094,192.70339965820312,76.59471893310547,193.96878051757812,0.0,0.0,88.42549896240234,202.0353240966797,0.0,0.0,0.0,0.0,0
55,83.03862762451172,156.16122436523438,0.0,0.0,82.61986541748047,154.52713012695312,0.0,0.0,80.51448059082031,156.22767639160156,66.70356750488281,164.71481323242188,79.75835418701172,167.85287475585938,61.461647033691406,178.28384399414062,83.79762268066406,183.43096923828125,63.0877799987793,188.33535766601562,89.94740295410156,193.52938842773438,65.89295196533203,193.3685760498047,76.633544921875,194.620849609375,0.0,0.0,88.27254486083984,202.56625366210938,0.0,0.0,0.0,0.0,0
56,0.0,0.0,0.0,0.0,100.88198852539062,144.9522705078125,0.0,0.0,96.5653076171875,145.63275146484375,86.51126861572266,152.74278259277344,95.16026306152344,155.3632354736328,80.58980560302734,166.83013916015625,98.11320495605469,170.7815399169922,0.0,0.0,98.69943237304688,178.22079467773438,86.2954330444336,179.44326782226562,91.1414566040039,180.461181640625,91.01546478271484,192.86279296875,92.06703186035156,194.15699768066406,83.51148986816406,204.5835418701172,81.35993957519531,205.79859924316406,0
57,0.0,0.0,0.0,0.0,100.79885864257812,144.9643096923828,0.0,0.0,96.5407485961914,145.640625,86.51283264160156,152.77113342285156,95.09181213378906,155.37774658203125,80.60981750488281,166.91372680664062,98.133544921875,170.82183837890625,0.0,0.0,99.128173828125,178.3356475830078,86.25651550292969,179.4290008544922,91.0841064453125,180.44847106933594,90.9158706665039,192.88160705566406,92.1739501953125,194.1828155517578,83.311279296875,204.55616760253906,81.56971740722656,205.79937744140625,0
58,0.0,0.0,0.0,0.0,100.76780700683594,144.99749755859375,0.0,0.0,96.50172424316406,145.63890075683594,86.47344207763672,152.7906494140625,95.08330535888672,155.37631225585938,80.62361145019531,166.94818115234375,98.04893493652344,170.8489990234375,0.0,0.0,98.8682632446289,178.59274291992188,86.21212768554688,179.537353515625,91.12918090820312,180.54257202148438,90.6166763305664,193.07687377929688,92.32157897949219,194.3565216064453,82.90325164794922,204.61024475097656,81.9300308227539,205.81280517578125,0
59,0.0,0.0,0.0,0.0,100.75846862792969,144.9886474609375,0.0,0.0,96.50699615478516,145.6416473388672,86.4372329711914,152.80995178222656,95.11172485351562,155.41671752929688,80.64315795898438,167.00640869140625,98.22222900390625,170.83792114257812,0.0,0.0,99.16520690917969,178.35671997070312,86.15650177001953,179.69174194335938,91.10877227783203,180.71583557128906,90.53916931152344,193.18492126464844,92.3189468383789,194.5194854736328,82.87318420410156,204.55621337890625,81.99592590332031,205.78150939941406,0
60,0.0,0.0,0.0,0.0,100.75657653808594,144.97604370117188,0.0,0.0,96.50048065185547,145.63247680664062,86.43937683105469,152.80606079101562,95.10657501220703,155.41494750976562,80.64199829101562,167.0096435546875,98.22883605957031,170.8367462158203,0.0,0.0,99.18168640136719,178.3255615234375,86.16539001464844,179.70541381835938,91.10297393798828,180.73187255859375,90.57221221923828,193.18833923339844,92.29388427734375,194.530517578125,82.91907501220703,204.5478515625,81.94425201416016,205.7818145751953,0
61,119.37467956542969,136.6133575439453,0.0,0.0,118.38763427734375,134.45791625976562,0.0,0.0,114.169921875,134.85330200195312,103.20989227294922,141.1156005859375,115.293212890625,144.91342163085938,98.92227172851562,153.3726043701172,119.66031646728516,159.0078125,100.90843200683594,162.15444946289062,121.41778564453125,164.69705200195312,104.72052764892578,166.4557342529297,110.8441390991211,168.25331115722656,112.8966293334961,181.82435607910156,109.24273681640625,185.48353576660156,109.00643920898438,196.87217712402344,95.79914855957031,201.05247497558594,0
62,119.57183837890625,136.55618286132812,0.0,0.0,118.57408905029297,134.41162109375,0.0,0.0,114.26874542236328,134.89169311523438,103.26038360595703,141.26539611816406,115.33678436279297,145.0198211669922,99.04792022705078,153.53363037109375,119.4810791015625,159.3074951171875,101.0542984008789,162.6073455810547,121.04290771484375,166.02073669433594,104.70925903320312,166.810302734375,110.8521499633789,168.57260131835938,112.587158203125,182.02774047851562,109.17765808105469,185.66537475585938,108.4570083618164,196.97756958007812,95.57725524902344,201.11183166503906,0
63,119.55264282226562,136.6060028076172,0.0,0.0,118.51790618896484,134.46636962890625,0.0,0.0,114.12686157226562,134.97079467773438,103.24671173095703,141.3816375732422,115.23800659179688,145.12213134765625,99.05819702148438,153.6308135986328,119.35708618164062,159.39041137695312,101.06906127929688,162.714599609375,120.81867980957031,166.33242797851562,104.73138427734375,166.92645263671875,110.8300552368164,168.6862335205078,112.53826141357422,182.0728759765625,109.21155548095703,185.70120239257812,108.45319366455078,196.97918701171875,95.71038055419922,201.0816650390625,0
64,119.56895446777344,136.58770751953125,0.0,0.0,118.56149291992188,134.4569549560547,0.0,0.0,114.14176177978516,134.9862823486328,103.25537872314453,141.372314453125,115.13252258300781,145.15716552734375,99.04378509521484,153.6549835205078,119.4185562133789,159.3497772216797,101.07939910888672,162.64268493652344,121.45421600341797,165.8624267578125,104.75216674804688,166.87033081054688,110.73583984375,168.67221069335938,112.68099975585938,181.99966430664062,109.16897583007812,185.7379150390625,108.64336395263672,196.8686065673828,95.62700653076172,201.14349365234375,0
65,119.4317398071289,136.59327697753906,0.0,0.0,118.28960418701172,134.4542999267578,0.0,0.0,113.58248901367188,134.9392547607422,103.30342864990234,141.57821655273438,114.87156677246094,145.22845458984375,99.23350524902344,154.0143585205078,119.45841979980469,159.46669006347656,101.11834716796875,163.2085723876953,121.0230484008789,166.4430694580078,105.0984115600586,167.1802978515625,110.7757797241211,168.97657775878906,112.98654174804688,182.0983123779297,108.88687133789062,186.0585174560547,109.00880432128906,196.64480590820312,95.23053741455078,201.30682373046875,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.99620056152344,172.65077209472656,143.6337432861328,184.2216796875,165.47634887695312,187.9628143310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.9880828857422,172.7003631591797,143.9371795654297,184.1220703125,165.22984313964844,188.0935516357422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.99781799316406,172.70538330078125,143.93182373046875,184.2100830078125,165.23828125,188.14199829101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.00503540039062,172.6856231689453,143.9550323486328,184.1964569091797,165.21011352539062,188.11244201660156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0256805419922,172.81947326660156,143.87796020507812,184.3788299560547,165.33705139160156,188.4193572998047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71,152.76304626464844,130.5354766845703,0.0,0.0,151.53927612304688,129.2205047607422,0.0,0.0,145.88050842285156,128.91184997558594,144.0983428955078,132.6197509765625,143.40994262695312,136.63011169433594,151.20864868164062,137.14866638183594,152.45556640625,144.72021484375,162.5735626220703,134.99099731445312,163.7598419189453,139.24964904785156,140.4949951171875,155.10861206054688,138.85595703125,157.3046875,140.05604553222656,167.62413024902344,135.81455993652344,172.4611358642578,139.1154327392578,180.7357177734375,130.99478149414062,186.49411010742188,0
72,152.13348388671875,131.23684692382812,0.0,0.0,151.1049346923828,129.3347625732422,0.0,0.0,146.56570434570312,128.35939025878906,142.50146484375,134.2525634765625,142.3507537841797,135.6590576171875,150.2188720703125,139.79734802246094,149.00048828125,144.3949432373047,163.7960968017578,136.86038208007812,157.03134155273438,141.7274627685547,138.0291748046875,156.85299682617188,137.38507080078125,157.92724609375,141.4689483642578,169.82928466796875,138.6859588623047,171.0173797607422,137.1580047607422,180.1514129638672,130.40231323242188,182.4259490966797,0
73,152.76675415039062,130.46043395996094,0.0,0.0,151.52984619140625,129.15902709960938,0.0,0.0,145.8753662109375,128.91136169433594,144.0839385986328,132.61898803710938,143.4570770263672,136.71665954589844,151.28890991210938,137.09523010253906,152.4043426513672,144.86227416992188,162.68453979492188,134.91673278808594,163.71243286132812,139.3604736328125,140.3902130126953,155.14874267578125,138.83734130859375,157.37661743164062,139.84860229492188,167.63160705566406,135.9610137939453,172.5507049560547,138.6280059814453,180.6812744140625,131.01565551757812,186.50816345214844,0
74,152.76705932617188,130.461181640625,0.0,0.0,151.5298614501953,129.15927124023438,0.0,0.0,145.87449645996094,128.9099578857422,144.0837860107422,132.6175994873047,143.45631408691406,136.71661376953125,151.28811645507812,137.09426879882812,152.4042510986328,144.86386108398438,162.68536376953125,134.91787719726562,163.71249389648438,139.36135864257812,140.3900909423828,155.1476593017578,138.83705139160156,157.37625122070312,139.8479766845703,167.62948608398438,135.96083068847656,172.5494842529297,138.62901306152344,180.6800079345703,131.01873779296875,186.50828552246094,0
75,168.31248474121094,133.01596069335938,0.0,0.0,167.27877807617188,131.66647338867188,0.0,0.0,163.08837890625,131.8613739013672,163.0857696533203,138.13572692871094,158.31292724609375,137.79649353027344,164.87872314453125,141.41160583496094,152.63323974609375,142.41043090820312,168.75387573242188,140.7457733154297,152.39898681640625,142.2697296142578,156.30120849609375,157.03062438964844,154.64901733398438,156.4949493408203,150.85684204101562,169.50140380859375,156.5577392578125,169.22991943359375,136.3809814453125,179.6766357421875,149.4710693359375,180.1708984375,0
76,168.79766845703125,132.8098602294922,168.90647888183594,131.6031036376953,167.72373962402344,131.27565002441406,0.0,0.0,163.1351776123047,131.4024658203125,164.85316467285156,137.8448944091797,157.7254638671875,137.46347045898438,170.03587341308594,140.93893432617188,153.79812622070312,142.02381896972656,176.3897705078125,139.79165649414062,152.70687866210938,141.8583221435547,158.4385528564453,157.41665649414062,153.09381103515625,156.97203063964844,160.19235229492188,169.66932678222656,148.27047729492188,169.6575164794922,154.0727996826172,179.69772338867188,137.83538818359375,180.5675811767578,0
77,168.71112060546875,132.75453186035156,168.79110717773438,131.6223907470703,167.63580322265625,131.2915802001953,0.0,0.0,163.1012725830078,131.38763427734375,164.48324584960938,137.7158203125,157.9334259033203,137.560791015625,170.0870361328125,140.51101684570312,153.94784545898438,142.39935302734375,176.56822204589844,139.15170288085938,153.02493286132812,141.9511260986328,157.61572265625,157.40228271484375,153.54104614257812,156.98733520507812,156.17042541503906,169.72958374023438,151.01651000976562,169.75332641601562,147.35952758789062,179.8420867919922,142.61798095703125,180.63177490234375,0
78,168.6993865966797,132.76011657714844,168.78506469726562,131.62771606445312,167.61627197265625,131.2993621826172,0.0,0.0,163.0731964111328,131.39691162109375,164.50106811523438,137.7129364013672,157.9160919189453,137.57154846191406,170.03900146484375,140.5113983154297,153.9542694091797,142.39697265625,176.43167114257812,139.18072509765625,153.05575561523438,141.94065856933594,157.63204956054688,157.39207458496094,153.53292846679688,156.9792022705078,156.1513671875,169.714111328125,150.9904022216797,169.732177734375,147.3103485107422,179.80821228027344,142.6081085205078,180.58872985839844,0
79,168.70481872558594,132.76010131835938,168.79302978515625,131.63116455078125,167.6221923828125,131.29795837402344,0.0,0.0,163.07835388183594,131.38714599609375,164.51071166992188,137.71795654296875,157.91671752929688,137.55783081054688,170.00674438476562,140.52284240722656,153.93553161621094,142.39686584472656,176.3257293701172,139.16778564453125,153.0152130126953,141.9752197265625,157.62820434570312,157.3935546875,153.53945922851562,156.96774291992188,156.07275390625,169.72425842285156,151.0286865234375,169.71859741210938,147.15570068359375,179.81590270996094,142.67843627929688,180.5784912109375,0
80,184.34121704101562,135.30715942382812,0.0,0.0,183.2965850830078,133.85205078125,0.0,0.0,178.12416076660156,133.1545867919922,178.05557250976562,137.93324279785156,172.17864990234375,138.29171752929688,0.0,0.0,161.47845458984375,139.3749237060547,0.0,0.0,153.379150390625,142.153564453125,172.75527954101562,157.0144500732422,169.2431640625,157.3468780517578,170.45962524414062,168.05038452148438,168.12139892578125,168.8387908935547,168.68800354003906,178.8433074951172,168.67929077148438,180.2635498046875,0
81,183.74224853515625,135.4068603515625,0.0,0.0,183.18565368652344,133.7296600341797,0.0,0.0,178.80465698242188,132.15773010253906,175.5462646484375,136.88702392578125,172.76792907714844,136.18624877929688,165.88734436035156,140.05099487304688,162.9541778564453,138.45785522460938,160.47189331054688,143.49966430664062,153.23489379882812,143.6759490966797,171.65948486328125,154.58456420898438,169.49607849121094,154.47158813476562,173.39332580566406,166.65260314941406,171.59640502929688,166.33995056152344,172.76388549804688,177.23648071289062,169.7319793701172,177.21588134765625,0
82,183.79273986816406,135.41091918945312,0.0,0.0,183.17613220214844,133.71728515625,0.0,0.0,178.82339477539062,132.09832763671875,176.29823303222656,137.04002380371094,172.6195526123047,135.99769592285156,168.14669799804688,140.51095581054688,162.61607360839844,138.2227325439453,163.76385498046875,143.8397979736328,152.51976013183594,143.33859252929688,172.05299377441406,154.7400360107422,169.38327026367188,154.48980712890625,174.006591796875,166.68043518066406,171.23483276367188,166.25848388671875,173.54640197753906,177.35330200195312,169.3280029296875,177.20419311523438,0
83,183.79696655273438,135.41749572753906,0.0,0.0,183.1779022216797,133.7224578857422,0.0,0.0,178.8206024169922,132.10316467285156,176.33157348632812,137.066162109375,172.60398864746094,136.00241088867188,168.2847137451172,140.555419921875,162.59544372558594,138.2236785888672,163.9905242919922,143.8732452392578,152.49827575683594,143.32159423828125,172.06507873535156,154.76174926757812,169.3745880126953,154.50477600097656,174.0360565185547,166.68072509765625,171.2567901611328,166.2529296875,173.61061096191406,177.37022399902344,169.41448974609375,177.21356201171875,0
84,183.86184692382812,135.4113311767578,0.0,0.0,183.2073516845703,133.71466064453125,0.0,0.0,178.77511596679688,132.11753845214844,176.49212646484375,137.15020751953125,172.5800018310547,136.0139617919922,168.85098266601562,140.8135528564453,162.7262420654297,138.3348388671875,164.778076171875,144.283203125,152.54983520507812,143.49656677246094,172.12332153320312,154.7926483154297,169.3284149169922,154.50262451171875,174.06906127929688,166.71334838867188,171.174560546875,166.2615966796875,173.77392578125,177.32647705078125,169.47189331054688,177.14865112304688,0
